Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,km_year_category,km_year_equal_category,Make_smart,km_per_euro,Style_Cabriolet,Style_Combi,Style_Coupe,Style_Crossover,Style_Hatchback,Style_Microvan,Style_Minivan,Style_Pickup,Style_Roadster,Style_SUV,Style_Sedan,Style_Universal
Audi,A6,2001,Universal,280000.0,2500.0,Diesel,Manual,2100.0,21,13333.0,Medium,Low_e,Audi,133.3,0,0,0,0,0,0,0,0,0,0,0,1
Mercedes,E Class,2010,Sedan,245000.0,2196.0,Diesel,Automatic,15500.0,12,20417.0,High,Medium_e,Mercedes,15.8,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,Vito,1998,Minivan,333614.0,2229.0,Diesel,Manual,4800.0,24,13901.0,Medium,Low_e,Mercedes,69.5,0,0,0,0,0,0,1,0,0,0,0,0
Mazda,323,1994,Sedan,350000.0,1500.0,Petrol,Manual,999.0,28,12500.0,Medium,Low_e,Mazda,350.4,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,C Class,2001,Sedan,331000.0,2000.0,Metan/Propan,Manual,2899.0,21,15762.0,Medium,Low_e,Mercedes,114.2,0,0,0,0,0,0,0,0,0,0,1,0
Mazda,Rare,2009,Hatchback,218000.0,1500.0,Petrol,Manual,4099.0,13,16769.0,Medium,Medium_e,Mazda,53.2,0,0,0,0,1,0,0,0,0,0,0,0
Honda,CR-V,2016,SUV,110000.0,1600.0,Diesel,Automatic,17200.0,6,18333.0,High,Medium_e,Honda,6.4,0,0,0,0,0,0,0,0,0,1,0,0
Volvo,XC90,2012,Crossover,290000.0,2400.0,Diesel,Automatic,15500.0,10,29000.0,High,Medium_e,Volvo,18.7,0,0,0,1,0,0,0,0,0,0,0,0
Mercedes,C Class,2002,Universal,325000.0,2148.0,Diesel,Automatic,5400.0,20,16250.0,Medium,Low_e,Mercedes,60.2,0,0,0,0,0,0,0,0,0,0,0,1
BMW,X5,2015,SUV,120000.0,4000.0,Plug-in Hybrid,Automatic,46000.0,7,17143.0,High,Medium_e,BMW,2.6,0,0,0,0,0,0,0,0,0,1,0,0
Ford,Fiesta,2014,Hatchback,90000.0,1000.0,Petrol,Manual,6500.0,8,11250.0,Low,Low_e,Ford,13.8,0,0,0,0,1,0,0,0,0,0,0,0
Volkswagen,Tiguan,2007,Crossover,215000.0,1400.0,Petrol,Manual,7000.0,15,14333.0,Medium,Low_e,Volkswagen,30.7,0,0,0,1,0,0,0,0,0,0,0,0
Mercedes,E Class,2006,Sedan,330000.0,2187.0,Diesel,Automatic,9200.0,16,20625.0,High,Medium_e,Mercedes,35.9,0,0,0,0,0,0,0,0,0,0,1,0
Renault,Megane,2004,Universal,303000.0,1461.0,Diesel,Manual,3700.0,18,16833.0,Medium,Medium_e,Renault,81.9,0,0,0,0,0,0,0,0,0,0,0,1
Skoda,Octavia,2013,Sedan,176000.0,1200.0,Petrol,Manual,8000.0,9,19556.0,High,Medium_e,Skoda,22.0,0,0,0,0,0,0,0,0,0,0,1,0
Opel,Rare,2004,Microvan,240000.0,1900.0,Diesel,Manual,5800.0,18,13333.0,Medium,Low_e,Opel,41.4,0,0,0,0,0,1,0,0,0,0,0,0
Hyundai,Accent,1995,Sedan,18888.0,1300.0,Petrol,Manual,13000.0,27,700.0,Low,Low_e,Hyundai,1.5,0,0,0,0,0,0,0,0,0,0,1,0
Honda,CR-V,2001,Crossover,130000.0,2000.0,Petrol,Manual,4600.0,21,6190.0,Low,Low_e,Honda,28.3,0,0,0,1,0,0,0,0,0,0,0,0
Toyota,Prius,2008,Hatchback,250000.0,1500.0,Hybrid,Automatic,6500.0,14,17857.0,High,Medium_e,Toyota,38.5,0,0,0,0,1,0,0,0,0,0,0,0
Rare,Rare,2011,SUV,300000.0,200.0,Petrol,Manual,3999.0,11,27273.0,High,Medium_e,Rare cheap,75.0,0,0,0,0,0,0,0,0,0,1,0,0
Rover,Rare,2003,Hatchback,210000.0,1400.0,Petrol,Manual,1600.0,19,11053.0,Low,Low_e,Rare cheap,131.2,0,0,0,0,1,0,0,0,0,0,0,0
Skoda,Fabia,2002,Universal,217386.0,1400.0,Petrol,Manual,3200.0,20,10869.0,Low,Low_e,Skoda,67.9,0,0,0,0,0,0,0,0,0,0,0,1
Nissan,Juke,2011,Crossover,145000.0,1500.0,Diesel,Manual,7990.0,11,13182.0,Medium,Low_e,Nissan,18.1,0,0,0,1,0,0,0,0,0,0,0,0
Mercedes,E Class,1994,Universal,300000.0,2000.0,Metan/Propan,Manual,2000.0,28,10714.0,Low,Low_e,Mercedes,150.0,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Fusion,2005,Hatchback,188000.0,1400.0,Petrol,Automatic,3400.0,17,11059.0,Low,Low_e,Ford,55.3,0,0,0,0,1,0,0,0,0,0,0,0
Toyota,Rare,2001,Universal,300000.0,1995.0,Diesel,Manual,4500.0,21,14286.0,Medium,Low_e,Toyota,66.7,0,0,0,0,0,0,0,0,0,0,0,1
BMW,3 Series,2007,Sedan,173500.0,2000.0,Diesel,Manual,7200.0,15,11567.0,Low,Low_e,BMW,24.1,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Caddy,2016,Microvan,60000.0,1200.0,Petrol,Manual,12000.0,6,10000.0,Low,Low_e,Volkswagen,5.0,0,0,0,0,0,1,0,0,0,0,0,0
Chrysler,Rare,2001,Sedan,227000.0,2700.0,Petrol,Automatic,4000.0,21,10810.0,Low,Low_e,Rare cheap,56.8,0,0,0,0,0,0,0,0,0,0,1,0
Toyota,Auris,2011,Hatchback,230000.0,1400.0,Diesel,Manual,6800.0,11,20909.0,High,Medium_e,Toyota,33.8,0,0,0,0,1,0,0,0,0,0,0,0
Nissan,Qashqai,2015,SUV,93000.0,1200.0,Petrol,Automatic,11750.0,7,13286.0,Medium,Low_e,Nissan,7.9,0,0,0,0,0,0,0,0,0,1,0,0
Land Rover,Rare,2005,SUV,214512.0,3000.0,Diesel,Automatic,2500.0,17,12618.0,Medium,Low_e,Land Rover,85.8,0,0,0,0,0,0,0,0,0,1,0,0
Mercedes,E Class,2001,Sedan,312000.0,2200.0,Diesel,Manual,6800.0,21,14857.0,Medium,Low_e,Mercedes,45.9,0,0,0,0,0,0,0,0,0,0,1,0
BMW,5 Series,2017,Sedan,72000.0,1995.0,Diesel,Automatic,30999.0,5,14400.0,Medium,Low_e,BMW,2.3,0,0,0,0,0,0,0,0,0,0,1,0
Skoda,Fabia,2011,Universal,167000.0,1200.0,Diesel,Manual,4999.0,11,15182.0,Medium,Low_e,Skoda,33.4,0,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,Sharan,2001,Minivan,395000.0,1782.0,Petrol,Manual,3000.0,21,18810.0,High,Medium_e,Volkswagen,131.7,0,0,0,0,0,0,1,0,0,0,0,0
Peugeot,Rare,2012,Combi,152000.0,1300.0,Diesel,Automatic,3899.0,10,15200.0,Medium,Low_e,Peugeot,39.0,0,1,0,0,0,0,0,0,0,0,0,0
Fiat,Rare,2014,Combi,150000.0,1300.0,Diesel,Manual,5000.0,8,18750.0,High,Medium_e,Fiat,30.0,0,1,0,0,0,0,0,0,0,0,0,0
Nissan,Qashqai,2009,SUV,240000.0,1500.0,Diesel,Manual,6800.0,13,18462.0,High,Medium_e,Nissan,35.3,0,0,0,0,0,0,0,0,0,1,0,0
Renault,Kadjar,2016,Crossover,65000.0,1500.0,Diesel,Automatic,12751.0,6,10833.0,Low,Low_e,Renault,5.1,0,0,0,1,0,0,0,0,0,0,0,0
Mercedes,M Class,2000,SUV,280000.0,2700.0,Diesel,Automatic,7399.0,22,12727.0,Medium,Low_e,Mercedes,37.8,0,0,0,0,0,0,0,0,0,1,0,0
Toyota,Yaris,2012,Hatchback,192122.0,1400.0,Diesel,Manual,6100.0,10,19212.0,High,Medium_e,Toyota,31.5,0,0,0,0,1,0,0,0,0,0,0,0
Seat,Altele,1991,Minivan,30000.0,900.0,Petrol,Manual,9000.0,31,968.0,Low,Low_e,Seat,3.3,0,0,0,0,0,0,1,0,0,0,0,0
Volkswagen,Passat,1990,Sedan,281000.0,1800.0,Metan/Propan,Manual,1750.0,32,8781.0,Low,Low_e,Volkswagen,160.6,0,0,0,0,0,0,0,0,0,0,1,0
Audi,A4,2008,Sedan,189500.0,1800.0,Petrol,Manual,8300.0,14,13536.0,Medium,Low_e,Audi,22.8,0,0,0,0,0,0,0,0,0,0,1,0
Toyota,Rav 4,2021,SUV,1000.0,2500.0,Hybrid,Automatic,31500.0,1,1000.0,Low,Low_e,Toyota,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Volkswagen,Touran,2005,Minivan,281000.0,2000.0,Diesel,Automatic,5500.0,17,16529.0,Medium,Low_e,Volkswagen,51.1,0,0,0,0,0,0,1,0,0,0,0,0
Skoda,Rare,2011,Crossover,190000.0,1400.0,Petrol,Manual,7200.0,11,17273.0,High,Medium_e,Skoda,26.4,0,0,0,1,0,0,0,0,0,0,0,0
Lexus,IS Series,2014,Sedan,153200.0,2500.0,Hybrid,Automatic,18990.0,8,19150.0,High,Medium_e,Lexus,8.1,0,0,0,0,0,0,0,0,0,0,1,0
Audi,A6,2005,Universal,420000.0,3000.0,Diesel,Automatic,4950.0,17,24706.0,High,Medium_e,Audi,84.8,0,0,0,0,0,0,0,0,0,0,0,1
Renault,Kadjar,2017,Crossover,162000.0,1500.0,Diesel,Manual,12350.0,5,32400.0,High,Medium_e,Renault,13.1,0,0,0,1,0,0,0,0,0,0,0,0
BMW,Rare,2011,SUV,205000.0,2000.0,Diesel,Automatic,13400.0,11,18636.0,High,Medium_e,BMW,15.3,0,0,0,0,0,0,0,0,0,1,0,0
Land Rover,Freelander,2009,Crossover,229000.0,2200.0,Diesel,Automatic,10800.0,13,17615.0,High,Medium_e,Land Rover,21.2,0,0,0,1,0,0,0,0,0,0,0,0
Volkswagen,Passat,2010,Hatchback,250000.0,1400.0,Metan/Propan,Manual,6900.0,12,20833.0,High,Medium_e,Volkswagen,36.2,0,0,0,0,1,0,0,0,0,0,0,0
Nissan,Primera,2004,Sedan,123000.0,1800.0,Petrol,Automatic,1800.0,18,6833.0,Low,Low_e,Nissan,68.3,0,0,0,0,0,0,0,0,0,0,1,0
Rare,Rare,2016,Sedan,12000.0,1600.0,Petrol,Automatic,2500.0,6,2000.0,Low,Low_e,Rare cheap,4.8,0,0,0,0,0,0,0,0,0,0,1,0
BMW,3 Series,2011,Sedan,156000.0,2000.0,Petrol,Automatic,5900.0,11,14182.0,Medium,Low_e,BMW,26.4,0,0,0,0,0,0,0,0,0,0,1,0
Dacia,Duster,2012,SUV,45000.0,1600.0,Petrol,Manual,4700.0,10,4500.0,Low,Low_e,Dacia,9.6,0,0,0,0,0,0,0,0,0,1,0,0
Rover,Rare,2001,Sedan,125600.0,2000.0,Petrol,Manual,1500.0,21,5981.0,Low,Low_e,Rare cheap,83.7,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,Vito,2001,Minivan,250000.0,2200.0,Diesel,Manual,3950.0,21,11905.0,Medium,Low_e,Mercedes,63.3,0,0,0,0,0,0,1,0,0,0,0,0
Volvo,XC90,2006,SUV,220000.0,2500.0,Metan/Propan,Automatic,5700.0,16,13750.0,Medium,Low_e,Volvo,38.6,0,0,0,0,0,0,0,0,0,1,0,0
Toyota,Rav 4,2001,Hatchback,220000.0,2000.0,Metan/Propan,Manual,3250.0,21,10476.0,Low,Low_e,Toyota,67.7,0,0,0,0,1,0,0,0,0,0,0,0
Toyota,Camry,2007,Sedan,125000.0,2400.0,Petrol,Manual,5200.0,15,8333.0,Low,Low_e,Toyota,24.0,0,0,0,0,0,0,0,0,0,0,1,0
Opel,Combo,2005,Combi,174000.0,1600.0,Diesel,Manual,2200.0,17,10235.0,Low,Low_e,Opel,79.1,0,1,0,0,0,0,0,0,0,0,0,0
Hyundai,Accent,2006,Sedan,159000.0,1600.0,Petrol,Automatic,2700.0,16,9938.0,Low,Low_e,Hyundai,58.9,0,0,0,0,0,0,0,0,0,0,1,0
Audi,A6,2002,Sedan,320000.0,1800.0,Petrol,Automatic,2800.0,20,16000.0,Medium,Low_e,Audi,114.3,0,0,0,0,0,0,0,0,0,0,1,0
Opel,Astra,2004,Hatchback,125000.0,1400.0,Petrol,Manual,1450.0,18,6944.0,Low,Low_e,Opel,86.2,0,0,0,0,1,0,0,0,0,0,0,0
Opel,Astra,2006,Sedan,235000.0,1300.0,Diesel,Manual,4400.0,16,14688.0,Medium,Low_e,Opel,53.4,0,0,0,0,0,0,0,0,0,0,1,0
Honda,Accord,2011,Sedan,145000.0,2000.0,Petrol,Manual,6200.0,11,13182.0,Medium,Low_e,Honda,23.4,0,0,0,0,0,0,0,0,0,0,1,0
Hyundai,Tucson,2016,Crossover,12000.0,2000.0,Diesel,Automatic,10500.0,6,2000.0,Low,Low_e,Hyundai,1.1,0,0,0,1,0,0,0,0,0,0,0,0
Renault,Rare,2014,Crossover,13000.0,1200.0,Petrol,Manual,8200.0,8,1625.0,Low,Low_e,Renault,1.6,0,0,0,1,0,0,0,0,0,0,0,0
Volkswagen,Passat,2003,Sedan,189000.0,1800.0,Petrol,Automatic,2300.0,19,9947.0,Low,Low_e,Volkswagen,82.2,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,C Class,2015,Sedan,55000.0,2200.0,Diesel,Automatic,12500.0,7,7857.0,Low,Low_e,Mercedes,4.4,0,0,0,0,0,0,0,0,0,0,1,0
Toyota,Prius,2012,Hatchback,125000.0,1800.0,Hybrid,Automatic,3200.0,10,12500.0,Medium,Low_e,Toyota,39.1,0,0,0,0,1,0,0,0,0,0,0,0
Peugeot,Rare,2006,Universal,95000.0,1600.0,Diesel,Manual,2150.0,16,5938.0,Low,Low_e,Peugeot,44.2,0,0,0,0,0,0,0,0,0,0,0,1
Renault,Grand Scenic,2014,Minivan,120000.0,1500.0,Diesel,Automatic,5250.0,8,15000.0,Medium,Low_e,Renault,22.9,0,0,0,0,0,0,1,0,0,0,0,0
Toyota,Rare,2007,Hatchback,72000.0,1000.0,Petrol,Manual,1700.0,15,4800.0,Low,Low_e,Toyota,42.4,0,0,0,0,1,0,0,0,0,0,0,0
Volkswagen,Touareg,2005,SUV,226000.0,2500.0,Diesel,Automatic,5900.0,17,13294.0,Medium,Low_e,Volkswagen,38.3,0,0,0,0,0,0,0,0,0,1,0,0
Toyota,Camry,2011,Sedan,132000.0,2400.0,Petrol,Automatic,6200.0,11,12000.0,Medium,Low_e,Toyota,21.3,0,0,0,0,0,0,0,0,0,0,1,0
Mazda,Rare,2008,Cabriolet,80000.0,2400.0,Petrol,Automatic,4700.0,14,5714.0,Low,Low_e,Mazda,17.0,1,0,0,0,0,0,0,0,0,0,0,0
Lexus,RX Series,2006,SUV,189000.0,3000.0,Metan/Propan,Automatic,5900.0,16,11812.0,Low,Low_e,Lexus,32.0,0,0,0,0,0,0,0,0,0,1,0,0
Volvo,Rare,2006,Universal,125000.0,2500.0,Petrol,Automatic,5200.0,16,7812.0,Low,Low_e,Volvo,24.0,0,0,0,0,0,0,0,0,0,0,0,1
Mercedes,A Class,2006,Hatchback,156000.0,1400.0,Petrol,Manual,2700.0,16,9750.0,Low,Low_e,Mercedes,57.8,0,0,0,0,1,0,0,0,0,0,0,0
Lexus,Es Series,2014,Sedan,48000.0,2500.0,Hybrid,Automatic,12200.0,8,6000.0,Low,Low_e,Lexus,3.9,0,0,0,0,0,0,0,0,0,0,1,0
Rare,Rare,2009,Sedan,75000.0,1500.0,Petrol,Manual,1100.0,13,5769.0,Low,Low_e,Rare cheap,68.2,0,0,0,0,0,0,0,0,0,0,1,0
Mitsubishi,Outlander,2010,SUV,87000.0,2000.0,Petrol,Manual,5900.0,12,7250.0,Low,Low_e,Mitsubishi,14.7,0,0,0,0,0,0,0,0,0,1,0,0
KIA,Sportage,2005,SUV,187000.0,2000.0,Diesel,Manual,3700.0,17,11000.0,Low,Low_e,KIA,50.5,0,0,0,0,0,0,0,0,0,1,0,0
Toyota,Yaris,2010,Hatchback,112000.0,1400.0,Petrol,Automatic,3150.0,12,9333.0,Low,Low_e,Toyota,35.6,0,0,0,0,1,0,0,0,0,0,0,0
Opel,Astra,2007,Universal,219000.0,1300.0,Diesel,Manual,2000.0,15,14600.0,Medium,Low_e,Opel,109.5,0,0,0,0,0,0,0,0,0,0,0,1
Toyota,Rare,2005,Coupe,125000.0,2400.0,Petrol,Automatic,3700.0,17,7353.0,Low,Low_e,Toyota,33.8,0,0,1,0,0,0,0,0,0,0,0,0
Lexus,GS Series,2003,Sedan,22000.0,3000.0,Petrol,Automatic,3200.0,19,1158.0,Low,Low_e,Lexus,6.9,0,0,0,0,0,0,0,0,0,0,1,0
Honda,Civic,2006,Hatchback,145000.0,1600.0,Petrol,Automatic,3700.0,16,9062.0,Low,Low_e,Honda,39.2,0,0,0,0,1,0,0,0,0,0,0,0
Volkswagen,Passat,1996,Sedan,300000.0,1800.0,Metan/Propan,Manual,2350.0,26,11538.0,Low,Low_e,Volkswagen,127.7,0,0,0,0,0,0,0,0,0,0,1,0
Mazda,3,2009,Hatchback,124000.0,1600.0,Petrol,Manual,2700.0,13,9538.0,Low,Low_e,Mazda,45.9,0,0,0,0,1,0,0,0,0,0,0,0
Renault,Megane,2006,Universal,11111.0,1500.0,Diesel,Manual,1800.0,16,694.0,Low,Low_e,Renault,6.2,0,0,0,0,0,0,0,0,0,0,0,1
Opel,Rare,2000,Sedan,358264.0,2178.0,Metan/Propan,Manual,2100.0,22,16285.0,Medium,Low_e,Opel,170.6,0,0,0,0,0,0,0,0,0,0,1,0
Skoda,Fabia,2019,Universal,19000.0,1000.0,Petrol,Manual,4500.0,3,6333.0,Low,Low_e,Skoda,4.2,0,0,0,0,0,0,0,0,0,0,0,1
BMW,3 Series,1996,Coupe,111111.0,1800.0,Petrol,Manual,1100.0,26,4274.0,Low,Low_e,BMW,101.0,0,0,1,0,0,0,0,0,0,0,0,0
Volkswagen,Vento,1994,Sedan,298413.0,2000.0,Petrol,Manual,1200.0,28,10658.0,Low,Low_e,Volkswagen,248.7,0,0,0,0,0,0,0,0,0,0,1,0
Renault,Grand Scenic,2016,Minivan,169000.0,1500.0,Petrol,Automatic,10000.0,6,28167.0,High,Medium_e,Renault,16.9,0,0,0,0,0,0,1,0,0,0,0,0
Audi,A4,1998,Sedan,333333.0,1900.0,Diesel,Manual,2400.0,24,13889.0,Medium,Low_e,Audi,138.9,0,0,0,0,0,0,0,0,0,0,1,0
Peugeot,Rare,2011,Hatchback,102000.0,1600.0,Petrol,Automatic,6200.0,11,9273.0,Low,Low_e,Peugeot,16.5,0,0,0,0,1,0,0,0,0,0,0,0
Hyundai,Sonata,2015,Sedan,189826.0,1999.0,Hybrid,Automatic,10650.0,7,27118.0,High,Medium_e,Hyundai,17.8,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Polo,2003,Hatchback,180000.0,1200.0,Petrol,Manual,2700.0,19,9474.0,Low,Low_e,Volkswagen,66.7,0,0,0,0,1,0,0,0,0,0,0,0
Ford,Fusion,2013,Sedan,101000.0,2500.0,Petrol,Automatic,11250.0,9,11222.0,Low,Low_e,Ford,9.0,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,GLC,2017,Crossover,85440.0,2000.0,Petrol,Automatic,25900.0,5,17088.0,Medium,Medium_e,Mercedes,3.3,0,0,0,1,0,0,0,0,0,0,0,0
Toyota,Rav 4,2015,SUV,163000.0,2500.0,Petrol,Automatic,14000.0,7,23286.0,High,Medium_e,Toyota,11.6,0,0,0,0,0,0,0,0,0,1,0,0
Rare,Rare,2014,Hatchback,90000.0,2000.0,Petrol,Manual,3700.0,8,11250.0,Low,Low_e,Rare cheap,24.3,0,0,0,0,1,0,0,0,0,0,0,0
Volkswagen,Touran,2011,Microvan,190000.0,1400.0,Metan/Propan,Automatic,6300.0,11,17273.0,High,Medium_e,Volkswagen,30.2,0,0,0,0,0,1,0,0,0,0,0,0
Ford,Rare,2017,SUV,153742.0,1500.0,Petrol,Automatic,11100.0,5,30748.0,High,Medium_e,Ford,13.9,0,0,0,0,0,0,0,0,0,1,0,0
Honda,Accord,2016,Sedan,176000.0,2400.0,Petrol,Automatic,11650.0,6,29333.0,High,Medium_e,Honda,15.1,0,0,0,0,0,0,0,0,0,0,1,0
Toyota,Camry,2013,Sedan,118125.0,2500.0,Hybrid,Automatic,11300.0,9,13125.0,Medium,Low_e,Toyota,10.5,0,0,0,0,0,0,0,0,0,0,1,0
Opel,Vectra,1992,Sedan,260300.0,2000.0,Metan/Propan,Manual,650.0,30,8677.0,Low,Low_e,Opel,400.5,0,0,0,0,0,0,0,0,0,0,1,0
Rare,Rare,2009,Sedan,184000.0,1500.0,Metan/Propan,Manual,2000.0,13,14154.0,Medium,Low_e,Rare cheap,92.0,0,0,0,0,0,0,0,0,0,0,1,0
Toyota,Rav 4,2001,Crossover,238000.0,2000.0,Metan/Propan,Automatic,4800.0,21,11333.0,Low,Low_e,Toyota,49.6,0,0,0,1,0,0,0,0,0,0,0,0
Mazda,626,1990,Hatchback,330000.0,1998.0,Petrol,Manual,1350.0,32,10312.0,Low,Low_e,Mazda,244.4,0,0,0,0,1,0,0,0,0,0,0,0
KIA,Ceed,2010,Sedan,175000.0,1400.0,Metan/Propan,Manual,5200.0,12,14583.0,Medium,Low_e,KIA,33.7,0,0,0,0,0,0,0,0,0,0,1,0
Skoda,Fabia,2008,Universal,199980.0,1422.0,Diesel,Manual,4800.0,14,14284.0,Medium,Low_e,Skoda,41.7,0,0,0,0,0,0,0,0,0,0,0,1
Volvo,XC90,2020,SUV,15000.0,1996.0,Plug-in Hybrid,Automatic,55900.0,2,7500.0,Low,Low_e,Volvo,0.3,0,0,0,0,0,0,0,0,0,1,0,0
Volkswagen,Passat,2005,Universal,220000.0,1800.0,Petrol,Manual,4500.0,17,12941.0,Medium,Low_e,Volkswagen,48.9,0,0,0,0,0,0,0,0,0,0,0,1
Toyota,Land Cruiser Prado,2013,SUV,92000.0,2700.0,Metan/Propan,Automatic,25500.0,9,10222.0,Low,Low_e,Toyota,3.6,0,0,0,0,0,0,0,0,0,1,0,0
Audi,100,1983,Sedan,242854.0,2200.0,Petrol,Manual,750.0,39,6227.0,Low,Low_e,Audi,323.8,0,0,0,0,0,0,0,0,0,0,1,0
Opel,Rare,1995,Coupe,300000.0,1400.0,Petrol,Manual,2000.0,27,11111.0,Low,Low_e,Opel,150.0,0,0,1,0,0,0,0,0,0,0,0,0
Opel,Astra,2008,Universal,314000.0,1900.0,Diesel,Manual,4800.0,14,22429.0,High,Medium_e,Opel,65.4,0,0,0,0,0,0,0,0,0,0,0,1
Renault,Megane,2010,Universal,200000.0,1500.0,Diesel,Manual,5200.0,12,16667.0,Medium,Medium_e,Renault,38.5,0,0,0,0,0,0,0,0,0,0,0,1
Audi,A6,1997,Sedan,350000.0,2500.0,Diesel,Manual,700.0,25,14000.0,Medium,Low_e,Audi,500.0,0,0,0,0,0,0,0,0,0,0,1,0
Ford,Focus,2014,Universal,138000.0,1000.0,Petrol,Manual,5999.0,8,17250.0,High,Medium_e,Ford,23.0,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Rare,1986,Sedan,100000.0,2000.0,Petrol,Manual,600.0,36,2778.0,Low,Low_e,Ford,166.7,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Polo,2000,Hatchback,111111.0,1400.0,Petrol,Manual,1350.0,22,5050.0,Low,Low_e,Volkswagen,82.3,0,0,0,0,1,0,0,0,0,0,0,0
Ford,Rare,2010,SUV,200000.0,2500.0,Hybrid,Automatic,9900.0,12,16667.0,Medium,Medium_e,Ford,20.2,0,0,0,0,0,0,0,0,0,1,0,0
Renault,Megane,2015,Universal,165000.0,1500.0,Diesel,Manual,6700.0,7,23571.0,High,Medium_e,Renault,24.6,0,0,0,0,0,0,0,0,0,0,0,1
Nissan,Micra,2004,Sedan,175320.0,1500.0,Diesel,Manual,1700.0,18,9740.0,Low,Low_e,Nissan,103.1,0,0,0,0,0,0,0,0,0,0,1,0
Opel,Astra,2003,Minivan,260013.0,1600.0,Petrol,Manual,2300.0,19,13685.0,Medium,Low_e,Opel,113.0,0,0,0,0,0,0,1,0,0,0,0,0
Hyundai,Santa FE,2011,Crossover,180651.0,2199.0,Diesel,Automatic,14855.0,11,16423.0,Medium,Low_e,Hyundai,12.2,0,0,0,1,0,0,0,0,0,0,0,0
Chevrolet,Rare,2018,Universal,24000.0,1600.0,Petrol,Manual,8500.0,4,6000.0,Low,Low_e,Chevrolet,2.8,0,0,0,0,0,0,0,0,0,0,0,1
Lexus,GS Series,2006,Sedan,180000.0,3500.0,Hybrid,Automatic,11000.0,16,11250.0,Low,Low_e,Lexus,16.4,0,0,0,0,0,0,0,0,0,0,1,0
BMW,X3,2018,SUV,39000.0,1998.0,Diesel,Automatic,37000.0,4,9750.0,Low,Low_e,BMW,1.1,0,0,0,0,0,0,0,0,0,1,0,0
Toyota,Corolla,2008,Sedan,205000.0,1400.0,Diesel,Manual,6200.0,14,14643.0,Medium,Low_e,Toyota,33.1,0,0,0,0,0,0,0,0,0,0,1,0
Opel,Astra,2010,Sedan,172000.0,1300.0,Diesel,Manual,5100.0,12,14333.0,Medium,Low_e,Opel,33.7,0,0,0,0,0,0,0,0,0,0,1,0
Dacia,Logan,2019,Sedan,41000.0,1500.0,Diesel,Automatic,8990.0,3,13667.0,Medium,Low_e,Dacia,4.6,0,0,0,0,0,0,0,0,0,0,1,0
Nissan,Rare,2008,Universal,250000.0,1500.0,Diesel,Manual,3800.0,14,17857.0,High,Medium_e,Nissan,65.8,0,0,0,0,0,0,0,0,0,0,0,1
BMW,3 Series,2014,Sedan,143000.0,2000.0,Diesel,Automatic,17500.0,8,17875.0,High,Medium_e,BMW,8.2,0,0,0,0,0,0,0,0,0,0,1,0
Citroen,Rare,2002,Minivan,172300.0,1800.0,Petrol,Manual,3000.0,20,8615.0,Low,Low_e,Citroen,57.4,0,0,0,0,0,0,1,0,0,0,0,0
BMW,5 Series,2007,Sedan,237000.0,2000.0,Diesel,Automatic,10000.0,15,15800.0,Medium,Low_e,BMW,23.7,0,0,0,0,0,0,0,0,0,0,1,0
BMW,5 Series,2011,Sedan,147000.0,3000.0,Petrol,Automatic,20000.0,11,13364.0,Medium,Low_e,BMW,7.4,0,0,0,0,0,0,0,0,0,0,1,0
Ford,Fiesta,2005,Hatchback,108000.0,1300.0,Petrol,Manual,3500.0,17,6353.0,Low,Low_e,Ford,30.9,0,0,0,0,1,0,0,0,0,0,0,0
Dacia,Logan,2008,Sedan,91800.0,1400.0,Petrol,Manual,2500.0,14,6557.0,Low,Low_e,Dacia,36.7,0,0,0,0,0,0,0,0,0,0,1,0
Renault,Talisman,2017,Universal,185000.0,1500.0,Diesel,Automatic,11800.0,5,37000.0,High,High_e,Renault,15.7,0,0,0,0,0,0,0,0,0,0,0,1
Dacia,Duster,2017,SUV,44000.0,1598.0,Metan/Propan,Manual,8600.0,5,8800.0,Low,Low_e,Dacia,5.1,0,0,0,0,0,0,0,0,0,1,0,0
Skoda,Octavia,2012,Universal,220000.0,1600.0,Diesel,Manual,7500.0,10,22000.0,High,Medium_e,Skoda,29.3,0,0,0,0,0,0,0,0,0,0,0,1
Fiat,Rare,2010,Hatchback,86000.0,1108.0,Petrol,Manual,2999.0,12,7167.0,Low,Low_e,Fiat,28.7,0,0,0,0,1,0,0,0,0,0,0,0
Volkswagen,Golf,2010,Universal,200000.0,1400.0,Petrol,Automatic,7300.0,12,16667.0,Medium,Medium_e,Volkswagen,27.4,0,0,0,0,0,0,0,0,0,0,0,1
